,Unnamed: 0,class,tweet
19677,19677,1,"['said', 'give', 'bitch', 'ya', 'heart', 'rather']"
19678,19678,1,"['came', 'yeah', 'threw', 'party']"
19679,19679,1,"['aint', 'never', 'worried', 'bout', 'bitch']"
19680,19680,2,['go']
19681,19681,1,['always']
19682,19682,1,"['bitch', 'dressed', 'slay']"
19683,19683,0,"['realest', 'tweet', 'seen', 'today', 'dyke', 'dick', 'go']"
19684,19684,1,"['fine', 'fare', 'supermarket']"
19685,19685,1,"['call', 'getting']"
19686,19686,2,"['never', 'every', 'never']"
19687,19687,1,"['think', 'addicted', 'naked', 'sitting', 'taking', 'bout', 'almost']"
19688,19688,1,"['look', 'every', 'bitch', 'ass', 'walk', 'past']"
19689,19689,1,"['always', 'say', 'bitch', 'ride']"
19690,19690,1,"['cheat', 'like', 'female', 'pussy']"
19691,19691,1,"['pussy', 'book', 'read']"
19692,19692,1,"['see', 'one', 'side', 'made']"
19693,19693,2,['clothing']
19694,19694,1,"['sex', 'unlike', 'want', 'somebody', 'gone', 'better', 'young']"
19695,19695,1,"['anything', 'want', 'bitch']"
19696,19696,1,"['know', 'bout', 'eating', 'cottage', 'cheese', 'times', 'salt']"
19697,19697,0,"['straight', 'take', 'picture', 'naked', 'hot']"
19698,19698,1,"['openly', 'queer', 'making', 'first', 'openly', 'queer', 'male', 'play', 'lead']"
19699,19699,2,"['point', 'every', 'voter']"
19700,19700,1,"['sack', 'number', 'cole', 'bitch']"
19701,19701,1,"['bitch', 'dead']"
19702,19702,2,"['trying', 'pronounce', 'ghetto', 'day']"
19703,19703,2,['new']
19704,19704,1,"['bitch', 'lot']"
19705,19705,1,"['like', 'green', 'eyed', 'curly', 'haired', 'talking', 'future']"
19706,19706,1,"['said', 'really', 'meant']"
19707,19707,1,"['kim', 'always', 'hungry', 'bitch', 'never', 'hungry']"
19708,19708,1,"['musty', 'pussy', 'maggot', 'lick', 'sac']"
19709,19709,0,"['like', 'think']"
19710,19710,2,['god']
19711,19711,1,"['grandma', 'used', 'whiny', 'little', 'bitch', 'eat']"
19712,19712,2,['free']
19713,19713,1,['bitch']
19714,19714,2,"['image', 'giving', 'flag', 'really', 'kick', 'sorry']"
19715,19715,2,"['occasionally', 'go', 'play', 'bird', 'die', 'getting', 'one', 'remember', 'much', 'hate']"
19716,19716,2,"['henry', 'waxman', 'caught', 'classic', 'segment', 'comes']"
19717,19717,1,"['u', 'would', 'hookup', 'wit', 'tha', 'headless', 'horseman', 'u', 'think', 'n', 'u', 'complain']"
19718,19718,1,"['rock', 'cock', 'clam']"
19719,19719,2,"['governor', 'rick', 'leading', 'five']"
19720,19720,1,"['buy', 'girl', 'stuff', 'twink', 'ass', 'bitch']"
19721,19721,2,"['job', 'going', 'learn', 'become', 'know', 'well', 'going']"
19722,19722,2,[]
19723,19723,2,"['thanks', 'learned', 'way', 'ever', 'know']"
19724,19724,1,['p']
19725,19725,1,"['like', 'come', 'shaved', 'bitch', 'knew']"
19726,19726,1,"['tell', 'show']"
19727,19727,1,"['tea', 'still', 'getting', 'something']"
19728,19728,1,"['tell', 'girl', 'act', 'like', 'pussy']"
19729,19729,0,"['whore', 'slut', 'bitch']"
19730,19730,1,"['hate', 'ignorant', 'ass']"
19731,19731,1,"['give', 'bitch', 'inch', 'rather', 'nine']"
19732,19732,1,"['grab', 'booty', 'front', 'want', 'booty', 'front', 'want']"
19733,19733,1,"['left', 'first', 'day', 'cause', 'bitch']"
19734,19734,2,"['hey', 'jig', 'even']"
19735,19735,2,"['still', 'live', 'hope', 'one', 'day', 'hot', 'rich', 'boy', 'fall', 'love', 'even', 'though', 'trash']"
19736,19736,1,['bitch']
19737,19737,2,"['settle', 'came', 'first', 'chicken', 'egg', 'laid', 'bird', 'chicken']"
19738,19738,1,"['influence', 'graduated', 'ass', 'bitch']"
19739,19739,1,"['u', 'steal', 'glasses', 'stupid', 'nigger']"
19740,19740,1,"['privilege', 'thrown', 'around', 'earn', 'right', 'call']"
19741,19741,1,"['last', 'night', 'incitement', 'murder', 'father', 'traveling', 'family', 'celebrate', 'first']"
19742,19742,2,"['first', 'look', 'cox']"
19743,19743,2,"['person', 'needs', 'three', 'truly', 'happy', 'someone', 'something', 'something']"
19744,19744,1,"['look', 'child', 'support', 'keep', 'getting', 'pregnant', 'ass']"
19745,19745,1,"['feel', 'like', 'photo', 'didnt', 'get', 'enough']"
19746,19746,0,"['oh', 'goodness', 'hate']"
19747,19747,1,"['dis', 'bitch', 'high']"
19748,19748,1,"['many', 'enough']"
19749,19749,1,"['know', 'girl', 'hoe', 'private']"
19750,19750,1,"['better', 'b', 'think', 'bitch', 'policy']"
19751,19751,1,['pussy']
19752,19752,2,"['remember', 'boston', 'crowd', 'cheering', 'instead', 'love']"
19753,19753,2,"['secretly', 'admit', 'day']"
19754,19754,2,[]
19755,19755,1,"['go', 'talk']"
19756,19756,1,"['bottom', 'bitch']"
19757,19757,1,"['big', 'cause', 'small', 'goal']"
19758,19758,1,"['last', 'thing', 'bitch', 'sister', 'front', 'poke', 'lion']"
19759,19759,1,"['reaction', 'find', 'love', 'life', 'selling', 'pussy']"
19760,19760,2,['trash']
19761,19761,1,"['daily', 'show', 'could', 'work', 'worth']"
19762,19762,1,"['shout', 'dress', 'half', 'naked', 'get', 'stay']"
19763,19763,1,"['ur', 'obvious', 'people', 'hit', 'u', 'cause', 'ur', 'obviously', 'u', 'flirt', 'back', 'problem', 'bitch']"
19764,19764,1,[]
19765,19765,1,"['got', 'home', 'like']"
19766,19766,1,"['favorite', 'line', 'far', 'blind', 'must', 'ever', 'made']"
19767,19767,1,"['aw', 'girl', 'like', 'dude']"
19768,19768,1,"['see', 'bae', 'mention', 'hoe']"
19769,19769,1,"['girl', 'say', 'bye', 'actually', 'mean', 'say', 'bye', 'dumb']"
19770,19770,1,"['smoke', 'good', 'weed', 'bad', 'bitch']"
19771,19771,1,"['ling', 'ling', 'least', 'calculate', 'circumference', 'threw', 'ass']"
19772,19772,2,"['accept', 'challenge']"
19773,19773,1,"['hoe', 'thought', 'cute']"
19774,19774,1,"['happen', 'school', 'like']"
19775,19775,1,"['ready', 'new', 'tweet', 'hoe', 'last']"
19776,19776,1,"['true', 'ride', 'die', 'bitch']"
19777,19777,0,['hoe']
19778,19778,1,"['see', 'people', 'purge', 'comes', 'bitch', 'purge', 'tour']"
19779,19779,0,"['ann', 'fox', 'news', 'negro']"
19780,19780,2,"['girl', 'camp', 'overnight', 'buy', 'pee', 'pee']"
19781,19781,1,"['go', 'crazy', 'like', 'like', 'going', 'like']"
19782,19782,1,"['girl', 'like', 'u', 'would', 'probably', 'eat', 'jasper']"
19783,19783,1,"['damn', 'hate', 'bitch', 'like', 'argue']"
19784,19784,1,"['really', 'tried', 'save', 'bitch']"
19785,19785,1,"['day', 'n', 'picked', 'yo', 'house', 'u', 'custody', 'n']"
19786,19786,1,"['want', 'crazy', 'loyal']"
19787,19787,1,"['eat', 'pussy', 'filthy']"
19788,19788,1,['annoying']
19789,19789,1,"['brought', 'bad', 'good', 'weed']"
19790,19790,1,['got']
19791,19791,1,"['worried', 'bout', 'bitch', 'cause', 'bitch', 'could', 'somewhere', 'sucking', 'dick']"
19792,19792,1,"['love', 'love', 'pussy', 'got', 'super']"
19793,19793,2,"['female', 'every', 'type', 'hoe', 'guy']"
19794,19794,1,"['biggest', 'know']"
19795,19795,1,['going']
19796,19796,1,"['annoying', 'vomit', 'annoyance', 'little', 'bitch']"
19797,19797,1,['acting']
19798,19798,1,['spread']
19799,19799,1,['like']
19800,19800,1,"['kim', 'making', 'million', 'call', 'bitch', 'damn']"
19801,19801,1,['maybe']
19802,19802,1,"['stole', 'little']"
19803,19803,1,"['use', 'heartbreak', 'razor']"
19804,19804,2,"['stand', 'around', 'ghetto']"
19805,19805,1,"['need', 'get', 'life']"
19806,19806,1,"['big', 'booty']"
19807,19807,1,"['still', 'bitch']"
19808,19808,1,"['loud', 'outgoing', 'bitch']"
19809,19809,1,"['first', 'need', 'pussy', 'tonight']"
19810,19810,2,"['soup', 'much', 'better', 'enough', 'crackers', 'crumble', 'make', 'casserole']"
19811,19811,1,"['first', 'click']"
19812,19812,1,"['tell', 'ya', 'business', 'ah', 'bitch', 'trust', 'ya']"
19813,19813,1,"['hoe', 'work', 'outfit']"
19814,19814,2,"['one', 'way', 'skin']"
19815,19815,1,"['would', 'u', 'bitch']"
19816,19816,1,"['unfortunate', 'everyone', 'bitch', 'even', 'meet']"
19817,19817,2,"['according', 'tweet', 'must', 'uncle']"
19818,19818,1,"['day', 'clear', 'skin', 'day', 'happiest', 'bitch', 'alive']"
19819,19819,1,"['soul', 'mate', 'probably', 'ho', 'around', 'corner']"
19820,19820,1,"['girl', 'could', 'pack', 'bowl', 'know', 'u', 'quit']"
19821,19821,1,['talk']
19822,19822,1,"['rick', 'even', 'slap', 'hard']"
19823,19823,2,"['spotted', 'looming', 'yellow', 'crown']"
19824,19824,2,"['sheen', 'engaged', 'one', 'thinking', 'lot']"
19825,19825,2,"['caged', 'bird', 'sang', 'rip']"
19826,19826,2,"['meant', 'caged']"
19827,19827,1,"['response', 'bitch', 'like']"
19828,19828,1,"['legendary', 'speaking', 'pussy']"
19829,19829,1,['want']
19830,19830,2,"['dear', 'make', 'bird', 'fly', 'far', 'far', 'away']"
19831,19831,1,"['barefoot', 'basic', 'sign', 'get', 'free', 'mason']"
19832,19832,1,"['tell', 'cashier', 'thank', 'bitch', 'say']"
19833,19833,2,"['raven', 'hair']"
19834,19834,2,"['might', 'summer', 'trash']"
19835,19835,1,"['listen', 'beautiful']"
19836,19836,2,"['draft', 'huge', 'picture', 'looking']"
19837,19837,2,['run']
19838,19838,2,"['four', 'straight', 'stability', 'season']"
19839,19839,1,[]
19840,19840,1,"['everyone', 'said', 'proved', 'wrong']"
19841,19841,1,"['miss', 'like', 'crazy']"
19842,19842,1,['approaching']
19843,19843,1,"['people', 'focus', 'skin', 'dating', 'someone', 'retarded']"
19844,19844,1,"['man', 'robin', 'black', 'trying', 'get', 'pussy', 'back']"
19845,19845,1,['yo']
19846,19846,1,"['laughing', 'hard', 'lay']"
19847,19847,2,"['republican', 'rick', 'democrat']"
19848,19848,1,"['tha', 'bad', 'need', 'go', 'concert']"
19849,19849,2,"['little', 'teapot', 'short', 'artist', 'year']"
19850,19850,1,"['bitch', 'said', 'lie', 'much', 'bitch', 'worth', 'telling', 'truth']"
19851,19851,1,"['left', 'alone']"
19852,19852,1,['spread']
19853,19853,1,"['gave', 'something', 'mad']"
19854,19854,1,"['like', 'save', 'bitch', 'u', 'better', 'get', 'get']"
19855,19855,1,"['monkey', 'see']"
19856,19856,1,"['hate', 'dumb']"
19857,19857,1,"['pussy', 'pussy']"
19858,19858,1,"['bitch', 'feed', 'buy']"
19859,19859,1,"['bitch', 'coming']"
19860,19860,1,"['bitch', 'talk', 'claim']"
19861,19861,1,"['bitch', 'run', 'ya', 'know', 'hate', 'broke', 'hate', 'em']"
19862,19862,1,"['fail', 'realize', 'really', 'moving', 'still', 'bitch']"
19863,19863,1,"['hey', 'call', 'bitch']"
19864,19864,1,"['save', 'every', 'got', 'let']"
19865,19865,1,['get']
19866,19866,1,"['dont', 'message', 'number', 'tell', 'text', 'bitch']"
19867,19867,1,"['favorite', 'childhood', 'memory', 'found', 'stash', 'slightly', 'less', 'bitch', 'exactly', 'one']"
19868,19868,2,"['led', 'string']"
19869,19869,2,"['sweet', 'treat', 'lunch', 'today', 'raspberry', 'brownie', 'wait']"
19870,19870,1,"['problem', 'retard', 'think', 'supply', 'demand', 'everything']"
19871,19871,1,"['nick', 'hoe', 'squeezing', 'nick', 'nick', 'less', 'role']"
19872,19872,1,"['acting', 'like', 'getting', 'sucking', 'dick', 'saying', 'nothing']"
19873,19873,1,"['know', 'u', 'style']"
19874,19874,1,"['white', 'love', 'cocaine']"
19875,19875,1,"['man', 'call', 'bitch', 'think', 'really', 'actin', 'like', 'one']"
19876,19876,1,['hoe']
19877,19877,1,"['goofy', 'act', 'like', 'aint']"
19878,19878,1,"['still', 'hoe', 'tho']"
19879,19879,1,['class']
19880,19880,0,"['chill', 'campus', 'w', 'throw', 'taking', 'walk']"
19881,19881,2,"['cool', 'get', 'really', 'passionate', 'passionate']"
19882,19882,2,"['duchess', 'present', 'first', 'yellow', 'jersey']"
19883,19883,1,"['stop', 'bitch', 'know']"
19884,19884,1,"['hate', 'bitch', 'know', 'really', 'trying', 'talk', 'like', 'cool', 'bitch']"
19885,19885,1,"['like', 'go', 'raider', 'ghetto', 'people', 'get', 'like', 'sound']"
19886,19886,1,"['need', 'dick', 'bitch', 'need']"
19887,19887,1,"['hear', 'ugly', 'bitch', 'talk', 'another', 'ugly', 'bitch']"
19888,19888,1,"['u', 'paying']"
19889,19889,2,"['joey', 'said', 'new', 'guess', 'safe', 'say', 'sold', 'soles', 'new']"
19890,19890,1,"['said', 'killer', 'push', 'revenge', 'joy', 'next', 'getting']"
19891,19891,1,"['creator', 'said', 'pregnant', 'bitch', 'tell']"
19892,19892,1,"['bitch', 'remix']"
19893,19893,1,['bitch']
19894,19894,1,"['even', 'though', 'working', 'got', 'something']"
19895,19895,2,"['bill', 'gullible', 'missing', 'real', 'enemy']"
19896,19896,1,"['run', 'lose']"
19897,19897,0,['mine']
19898,19898,1,"['hoe', 'already', 'got', 'new', 'eve']"
19899,19899,1,['yeah']
19900,19900,1,"['love', 'skinny', 'got', 'good', 'pussy']"
19901,19901,1,"['oh', 'bitch', 'really', 'coming', 'late', 'gon']"
19902,19902,1,"['ugly', 'definitely']"
19903,19903,1,"['said', 'got', 'many']"
19904,19904,1,"['inhale', 'white', 'exhale', 'nigger']"
19905,19905,2,"['bird', 'dusty']"
19906,19906,1,"['hate', 'people', 'ask', 'look', 'good', 'bitch', 'bye']"
19907,19907,1,['bad']
19908,19908,1,"['shoot', 'em', 'cool', 'play', 'front', 'jiggy', 'ca']"
19909,19909,2,"['renegade', 'analysis', 'bong', 'action']"
19910,19910,2,"['got', 'sole', 'sauce', 'early', 'today']"
19911,19911,2,"['got', 'receipt', 'ink']"
19912,19912,1,"['look', 'good', 'hoe', 'yo', 'background']"
19913,19913,1,"['like', 'aint', 'nothing', 'cut', 'bitch', 'aint']"
19914,19914,2,"['west', 'costume', 'mock', 'girl', 'hate', 'human', 'costume']"
19915,19915,1,"['drive', 'bitch']"
19916,19916,1,"['audience', 'mad', 'bitch']"
19917,19917,2,"['hart', 'make', 'funny', 'curriculum']"
19918,19918,2,"['great', 'lovely', 'fellow']"
19919,19919,2,"['genetically', 'closer', 'great', 'day', 'clever']"
19920,19920,1,"['everyone', 'else', 'right']"
19921,19921,1,['pussy']
19922,19922,2,"['solar', 'plant', 'hot', 'air']"
19923,19923,1,"['got', 'thing', 'like']"
19924,19924,1,"['love', 'know']"
19925,19925,2,"['fox', 'news', 'mock', 'female', 'pilot', 'took', 'part', 'campaign']"
19926,19926,1,"['shirt', 'go', 'bitch', 'wrong']"
19927,19927,1,"['deep', 'pussy']"
19928,19928,1,"['believe', 'actually', 'probably']"
19929,19929,1,"['think', 'around', 'crib', 'bitch', 'getting', 'bread']"
19930,19930,1,"['girl', 'rip', 'dick', 'throw']"
19931,19931,1,"['put', 'pants', 'one', 'leg', 'like', 'eat', 'pussy']"
19932,19932,1,"['u', 'finger', 'bad', 'light', 'skin', 'bitch']"
19933,19933,2,"['like', 'walking', 'less', 'carl', 'talking', 'zombie']"
19934,19934,1,"['ya', 'chick', 'always', 'getting', 'wit', 'u', 'tell', 'costly']"
19935,19935,1,"['bitch', 'must', 'related', 'legacy', 'bitch', 'get']"
19936,19936,1,"['passing', 'good']"
19937,19937,1,"['would', 'put', 'little', 'love', 'long', 'man', 'broke']"
19938,19938,2,"['getting', 'ready', 'hump', 'day', 'real', 'live', 'oh']"
19939,19939,1,"['surprising', 'big', 'pussy', 'hulk']"
19940,19940,1,"['never', 'another', 'bitch', 'saw', 'know']"
19941,19941,1,"['bitch', 'bitch', 'look', 'like', 'precious']"
19942,19942,1,"['bitch', 'death', 'grip']"
19943,19943,2,"['drew', 'yellow', 'see', 'steal', 'tank', 'army', 'open', 'fire']"
19944,19944,2,"['victory', 'next']"
19945,19945,2,"['final', 'debate', 'sure', 'know', 'trash']"
19946,19946,1,"['call', 'thug', 'say']"
19947,19947,2,"['think', 'time', 'bring', 'drunken', 'monkey']"
19948,19948,1,"['faithful', 'u', 'never', 'bitch']"
19949,19949,2,"['travis', 'always', 'ghetto']"
19950,19950,1,"['want', 'stamp', 'saying', 'anything']"
19951,19951,2,"['people', 'say']"
19952,19952,1,"['break', 'lose', 'good', 'guess', 'need', 'bad', 'bitch', 'come', 'around', 'make']"
19953,19953,1,"['always', 'get', 'crazy', 'weather', 'weather', 'gon', 'get']"
19954,19954,1,"['u', 'bout', 'u', 'bout']"
19955,19955,0,"['go', 'get', 'new', 'bitch', 'try', 'go', 'get', 'new', 'try', 'forget']"
19956,19956,1,"['moment', 'u', 'friend', 'zone', 'bitch', 'calling', 'u', 'way', 'time', 'please', 'quan']"
19957,19957,1,"['school', 'trying', 'pass', 'class', 'get', 'bitch']"
19958,19958,1,"['taking', 'back', 'nigger']"
19959,19959,1,"['answer', 'phone']"
19960,19960,0,"['father', 'every']"
19961,19961,1,['kick']
19962,19962,0,"['many', 'think', 'address', 'first', 'name']"
19963,19963,1,"['wish', 'bird', 'could', 'constantly', 'people']"
19964,19964,2,"['yeah', 'know', 'one', 'beating', 'lying']"
19965,19965,1,"['dude', 'video', 'work']"
19966,19966,1,"['fat', 'clearly', 'never', 'understand']"
19967,19967,1,"['could', 'never', 'mess', 'around', 'someone', 'like', 'self', 'side']"
19968,19968,0,"['main', 'since', 'digital', 'camera']"
19969,19969,1,"['mean', 'something', 'someone']"
19970,19970,1,"['get', 'eye', 'cancer', 'reading', 'many']"
19971,19971,1,"['lost', 'every', 'episode', 'like', 'damn', 'bitch', 'get']"
19972,19972,1,[]
19973,19973,2,"['girl', 'might', 'ghetto', 'u', 'bring', 'food', 'outside', 'u', 'might', 'stupid', 'u', 'pay']"
19974,19974,1,"['ugly', 'bitch', 'blood', 'whore', 'ways']"
19975,19975,1,"['yelling', 'self', 'centered', 'think']"
19976,19976,1,"['ride', 'bitch', 'consider', 'single']"
19977,19977,1,"['bitch', 'light']"
19978,19978,1,"['bitch', 'text']"
19979,19979,1,"['aside', 'need', 'get', 'bad', 'bitch']"
19980,19980,0,"['shut', 'nigger']"
19981,19981,1,"['never', 'smoke', 'weed', 'willy', 'toby', 'hate']"
19982,19982,1,"['say', 'nigger', 'love']"
19983,19983,1,"['except', 'everywhere']"
19984,19984,1,"['ex', 'telling', 'people', 'sell', 'durant']"
19985,19985,1,"['said', 'thin']"
19986,19986,2,"['ding', 'dong', 'far', 'superior']"
19987,19987,2,['stereotype']
19988,19988,1,"['blatantly', 'believe', 'men', 'look', 'creepy', 'ghetto', 'ass', 'mustache']"
19989,19989,1,"['de', 'mind', 'yo', 'damn', 'bitch']"
19990,19990,1,"['bitch', 'tongue', 'longer']"
19991,19991,2,"['since', 'know', 'cracker', 'barrel', 'place', 'buy', 'full']"
19992,19992,1,"['gang', 'bang', 'gang', 'bang']"
19993,19993,1,"['bitch', 'well', 'bitch', 'regardless']"
19994,19994,1,"['sometimes', 'listen', 'revisit', 'old', 'often', 'skim', 'make', 'sure', 'keep']"
19995,19995,1,"['teen', 'sex', 'hoe', 'ass']"
19996,19996,2,"['day', 'marathon', 'dog', 'exit', 'best', 'consecutive']"
19997,19997,1,"['almost', 'ran', 'fine', 'red', 'bitch', 'damn']"
19998,19998,1,['trash']
19999,19999,2,"['criticize', 'saying', 'n', 'make', 'sexual']"
20000,20000,1,"['shut', 'bitch', 'ass']"
20001,20001,1,['meet']
20002,20002,1,"['know', 'sell', 'pussy']"
20003,20003,1,"['bitch', 'entertain', 'cause', 'always', 'seem', 'business']"
20004,20004,1,"['ass', 'dont', 'need', 'bitch', 'everything', 'next', 'day', 'never']"
20005,20005,1,"['u', 'sailor', 'moon', 'bitch']"
20006,20006,0,['kill']
20007,20007,1,"['needs', 'stop']"
20008,20008,1,"['hate', 'bitch', 'constantly', 'call', 'annoying', 'man']"
20009,20009,1,"['bitch', 'gone', 'go', 'want', 'back', 'notice']"
20010,20010,1,"['pussy', 'get', 'pussy']"
20011,20011,1,"['neighborhood', 'freak', 'throw', 'pussy', 'catch']"
20012,20012,1,"['watched', 'drop', 'like', 'seeing', 'made', 'upset', 'take', 'salt', 'bitch']"
20013,20013,1,"['bout', 'party', 'would', 'think', 'pussy', 'pop']"
20014,20014,1,"['new', 'york', 'like']"
20015,20015,2,"['drove', 'guinea', 'pig', 'quite', 'handy', 'new', 'golf']"
20016,20016,1,"['white', 'bitch']"
20017,20017,1,"['happy', 'ever', 'forget', 'amazing', 'strong']"
20018,20018,1,['lighten']
20019,20019,1,"['well', 'bout', 'bitch']"
20020,20020,2,"['quan', 'everyone', 'random', 'computer', 'stuff', 'one', 'something', 'right']"
20021,20021,1,"['brush', 'compliment', 'bitch']"
20022,20022,1,['yellow']
20023,20023,2,"['call', 'dark', 'cold', 'brown']"
20024,20024,2,"['lots', 'great', 'check', 'today']"
20025,20025,1,"['many', 'call']"
20026,20026,1,"['need', 'though', 'need', 'pick', 'mines', 'back']"
20027,20027,1,"['text', 'someone', 'pussy', 'wrong', 'quote']"
20028,20028,1,"['fat', 'sleep', 'night']"
20029,20029,1,"['got', 'room']"
20030,20030,1,"['retard', 'time']"
20031,20031,1,"['bitch', 'spoil']"
20032,20032,1,"['u', 'nurse', 'clown', 'boy', 'music', 'dare', 'say', 'something', 'back', 'bury']"
20033,20033,1,"['think', 'patent', 'disposable', 'ketchup', 'type', 'sanitary', 'hoe']"
20034,20034,1,"['trey', 'reply', 'spoke', 'truth', 'looking', 'ass', 'knew', 'someone']"
20035,20035,2,"['used', 'hit', 'single', 'final', 'stadium', 'via']"
20036,20036,1,"['dance', 'tried', 'worm', 'impress', 'bitch', 'dick', 'unforgiving']"
20037,20037,1,"['poly', 'stand', 'poly', 'general', 'talk']"
20038,20038,1,['sang']
20039,20039,1,"['hoe', 'gone', 'hoe']"
20040,20040,1,"['swear', 'got', 'nothing']"
20041,20041,1,"['hate', 'bitch', 'think', 'bitch', 'basic']"
20042,20042,2,"['colored', 'push', 'miracle']"
20043,20043,1,"['cumin', 'wit', 'better', 'already', 'bitch', 'dun', 'da', 'way']"
20044,20044,2,"['starting', 'tweet']"
20045,20045,2,"['aka', 'trash', 'gain']"
20046,20046,0,"['got', 'girl', 'person', 'ass']"
20047,20047,2,"['back', 'cause', 'see', 'lose', 'trash']"
20048,20048,1,"['seen', 'recess', 'monkey', 'busy', 'getting', 'beat', 'talk', 'rate']"
20049,20049,1,"['bitch', 'ur', 'pussy', 'smell', 'like', 'beef']"
20050,20050,1,"['crank', 'pussy']"
20051,20051,1,"['ur', 'pussy', 'smell', 'like', 'juice']"
20052,20052,1,"['got', 'time', 'stupid']"
20053,20053,1,"['k', 'pussy', 'smell', 'like']"
20054,20054,2,"['need', 'life', 'comfy']"
20055,20055,1,"['bitch', 'gorgeous']"
20056,20056,1,"['got', 'yuh', 'mean', 'u', 'pic', 'bitch', 'better']"
20057,20057,2,"['want', 'made']"
20058,20058,2,"['new', 'gray', 'hair', 'talk', 'yellow', 'telling', 'humble', 'senior']"
20059,20059,2,[]
20060,20060,1,"['got', 'problem', 'smacking', 'bitch']"
20061,20061,1,"['da', 'dear']"
20062,20062,2,['flying']
20063,20063,1,"['reason', 'u', 'look', 'phone', 'smile', 'car', 'run', 'yo', 'ass']"
20064,20064,1,"['bitch', 'really']"
20065,20065,1,"['eat', 'pussy', 'show']"
20066,20066,1,"['nosey', 'ass', 'bitch', 'swear']"
20067,20067,1,"['hope', 'got']"
20068,20068,0,"['never', 'date', 'female', 'another', 'name']"
20069,20069,2,"['yet', 'master', 'art', 'eating', 'powdered', 'without', 'looking', 'like', 'left']"
20070,20070,1,"['star', 'man', 'love', 'big', 'bitch']"
20071,20071,2,"['come', 'soft']"
20072,20072,1,"['white', 'call', 'claim', 'taking', 'sugar', 'skull']"
20073,20073,2,"['tree', 'nobody', 'around', 'make', 'away', 'trash', 'live']"
20074,20074,1,"['naw', 'hoe', 'u', 'add', 'mo']"
20075,20075,1,"['stroke', 'game', 'stale', 'eat', 'pussy', 'like', 'husky']"
20076,20076,2,"['social', 'yet', 'campaign']"
20077,20077,1,"['rock', 'cock', 'jam', 'clam']"
20078,20078,1,"['like', 'talk', 'one', 'like', 'one']"
20079,20079,1,"['know', 'nugget']"
20080,20080,2,"['understood', 'keep']"
20081,20081,1,"['pussy', 'stay', 'wet', 'around', 'lick', 'till', 'wetter', 'never']"
20082,20082,1,"['little', 'bitch', 'doesnt', 'even', 'like', 'dedicate', 'life']"
20083,20083,1,"['loyal', 'girl', 'really', 'truly', 'come', 'smart', 'mouth', 'hoe', 'let', 'please', 'cause']"
20084,20084,2,[]
20085,20085,2,"['pink', 'fuzzy', 'one', 'silky', 'silver', 'wonderful', 'thing']"
20086,20086,1,"['bitch', 'tho']"
20087,20087,2,"['buy', 'double', 'stuffed']"
20088,20088,1,"['pussy', 'love']"
20089,20089,1,"['yeah', 'checked', 'check', 'bitch']"
20090,20090,2,"['city', 'movie', 'via']"
20091,20091,1,"['dee', 'pose', 'tell', 'main', 'bitch', 'bout', 'side']"
20092,20092,1,[]
20093,20093,1,['thought']
20094,20094,1,"['hate', 'ass', 'like', 'early', 'sit']"
20095,20095,1,"['thank', 'much', 'sure', 'lot']"
20096,20096,1,"['need', 'compete', 'one', 'bitch']"
20097,20097,0,"['person', 'always', 'sick']"
20098,20098,2,"['wear', 'winter', 'till']"
20099,20099,2,"['date', 'field', 'getting', 'kiss']"
20100,20100,1,"['biggest', 'two', 'faced', 'bitch', 'ever']"
20101,20101,1,"['people', 'beg', 'see', 'minute', 'seen', 'woman', 'hoe', 'oh']"
20102,20102,1,"['sideline', 'hoe', 'bitch', 'shut', 'second', 'sudden']"
20103,20103,1,"['suck', 'dick', 'chill', 'song']"
20104,20104,1,"['confused', 'bitch', 'roll', 'weed', 'night', 'like', 'kind']"
20105,20105,1,"['little', 'bitch']"
20106,20106,1,['hoe']
20107,20107,1,"['got', 'much', 'say']"
20108,20108,1,"['pussy', 'like']"
20109,20109,1,"['scale', 'one']"
20110,20110,2,"['score', 'bird', 'higher', 'score', 'right']"
20111,20111,1,"['negative', 'positive', 'smile', 'beautiful', 'bitch']"
20112,20112,1,"['trust', 'bitch']"
20113,20113,2,"['stuff', 'broke', 'must', 'panic', 'share', 'gif', 'instead']"
20114,20114,1,['many']
20115,20115,1,"['sending', 'clean']"
20116,20116,1,"['wasnt', 'put', 'earth', 'bitch', 'like', 'damn', 'sure']"
20117,20117,2,"['rick', 'race', 'every', 'vote', 'matter']"
20118,20118,1,"['win', 'get', 'pussy', 'tonight']"
20119,20119,2,"['prime', 'suspect', 'murder', 'wait', 'allegiance']"
20120,20120,1,"['used', 'shame', 'social', 'media', 'call']"
20121,20121,2,['trash']
20122,20122,1,"['say', 'would', 'believe']"
20123,20123,1,"['warm', 'wrong', 'well', 'bitch', 'karma']"
20124,20124,1,"['sound', 'like', 'soulless']"
20125,20125,2,"['act', 'like', 'like', 'moment', 'thought', 'tweet']"
20126,20126,1,"['think', 'take', 'house', 'see']"
20127,20127,1,"['bout', 'rock', 'holiday']"
20128,20128,0,"['ugly', 'hoe']"
20129,20129,1,"['pussy', 'severely']"
20130,20130,1,"['ya', 'hoe', 'live']"
20131,20131,1,"['ya', 'dumb', 'ass', 'bitch']"
20132,20132,1,"['ha', 'ha', 'real', 'name', 'get', 'ghetto', 'ass']"
20133,20133,1,"['ready', 'make', 'today']"
20134,20134,2,"['four', 'new']"
